E8022306	2003 INCARCERATIONS: INCARCERATION STATUS IN MONTH 06
E8022307	2003 INCARCERATIONS: INCARCERATION STATUS IN MONTH 07
E8022308	2003 INCARCERATIONS: INCARCERATION STATUS IN MONTH 08
E8022309	2003 INCARCERATIONS: INCARCERATION STATUS IN MONTH 09
E8022310	2003 INCARCERATIONS: INCARCERATION STATUS IN MONTH 10
E8022311	2003 INCARCERATIONS: INCARCERATION STATUS IN MONTH 11
E8022312	2003 INCARCERATIONS: INCARCERATION STATUS IN MONTH 12
E8022401	2004 INCARCERATIONS: INCARCERATION STATUS IN MONTH 01
E8022402	2004 INCARCERATIONS: INCARCERATION STATUS IN MONTH 02
E8022403	2004 INCARCERATIONS: INCARCERATION STATUS IN MONTH 03
E8022404	2004 INCARCERATIONS: INCARCERATION STATUS IN MONTH 04
E8022405	2004 INCARCERATIONS: INCARCERATION STATUS IN MONTH 05
E8022406	2004 INCARCERATIONS: INCARCERATION STATUS IN MONTH 06
E8022407	2004 INCARCERATIONS: INCARCERATION STATUS IN MONTH 07
E8022408	2004 INCARCERATIONS: INCARCERATION STATUS IN MONTH 08
E8022409	2004 INCARCERATIONS: INCARCERATION STATUS IN MONTH 09
E8022410	2004 INCARCERATIONS: INCARCERATION STATUS IN MONTH 10
E8022411	2004 INCARCERATIONS: INCARCERATION STATUS IN MONTH 11
E8022412	2004 INCARCERATIONS: INCARCERATION STATUS IN MONTH 12
E8022501	2005 INCARCERATIONS: INCARCERATION STATUS IN MONTH 01
E8022502	2005 INCARCERATIONS: INCARCERATION STATUS IN MONTH 02
E8022503	2005 INCARCERATIONS: INCARCERATION STATUS IN MONTH 03
E8022504	2005 INCARCERATIONS: INCARCERATION STATUS IN MONTH 04
E8022505	2005 INCARCERATIONS: INCARCERATION STATUS IN MONTH 05
E8022506	2005 INCARCERATIONS: INCARCERATION STATUS IN MONTH 06
E8022507	2005 INCARCERATIONS: INCARCERATION STATUS IN MONTH 07
E8022508	2005 INCARCERATIONS: INCARCERATION STATUS IN MONTH 08
E8022509	2005 INCARCERATIONS: INCARCERATION STATUS IN MONTH 09
E8022510	2005 INCARCERATIONS: INCARCERATION STATUS IN MONTH 10
E8022511	2005 INCARCERATIONS: INCARCERATION STATUS IN MONTH 11
E8022512	2005 INCARCERATIONS: INCARCERATION STATUS IN MONTH 12
E8022601	2006 INCARCERATIONS: INCARCERATION STATUS IN MONTH 01
E8022602	2006 INCARCERATIONS: INCARCERATION STATUS IN MONTH 02
E8022603	2006 INCARCERATIONS: INCARCERATION STATUS IN MONTH 03
E8022604	2006 INCARCERATIONS: INCARCERATION STATUS IN MONTH 04
E8022605	2006 INCARCERATIONS: INCARCERATION STATUS IN MONTH 05
E8022606	2006 INCARCERATIONS: INCARCERATION STATUS IN MONTH 06
E8022607	2006 INCARCERATIONS: INCARCERATION STATUS IN MONTH 07
E8022608	2006 INCARCERATIONS: INCARCERATION STATUS IN MONTH 08
E8022609	2006 INCARCERATIONS: INCARCERATION STATUS IN MONTH 09
E8022610	2006 INCARCERATIONS: INCARCERATION STATUS IN MONTH 10
E8022611	2006 INCARCERATIONS: INCARCERATION STATUS IN MONTH 11
E8022612	2006 INCARCERATIONS: INCARCERATION STATUS IN MONTH 12
E8022701	2007 INCARCERATIONS: INCARCERATION STATUS IN MONTH 01
E8022702	2007 INCARCERATIONS: INCARCERATION STATUS IN MONTH 02
E8022703	2007 INCARCERATIONS: INCARCERATION STATUS IN MONTH 03
E8022704	2007 INCARCERATIONS: INCARCERATION STATUS IN MONTH 04
E8022705	2007 INCARCERATIONS: INCARCERATION STATUS IN MONTH 05
E8022706	2007 INCARCERATIONS: INCARCERATION STATUS IN MONTH 06
E8022707	2007 INCARCERATIONS: INCARCERATION STATUS IN MONTH 07
E8022708	2007 INCARCERATIONS: INCARCERATION STATUS IN MONTH 08
E8022709	2007 INCARCERATIONS: INCARCERATION STATUS IN MONTH 09
E8022710	2007 INCARCERATIONS: INCARCERATION STATUS IN MONTH 10
E8022711	2007 INCARCERATIONS: INCARCERATION STATUS IN MONTH 11
E8022712	2007 INCARCERATIONS: INCARCERATION STATUS IN MONTH 12
E8022801	2008 INCARCERATIONS: INCARCERATION STATUS IN MONTH 01
E8022802	2008 INCARCERATIONS: INCARCERATION STATUS IN MONTH 02
E8022803	2008 INCARCERATIONS: INCARCERATION STATUS IN MONTH 03
E8022804	2008 INCARCERATIONS: INCARCERATION STATUS IN MONTH 04
E8022805	2008 INCARCERATIONS: INCARCERATION STATUS IN MONTH 05
E8022806	2008 INCARCERATIONS: INCARCERATION STATUS IN MONTH 06
E8022807	2008 INCARCERATIONS: INCARCERATION STATUS IN MONTH 07
E8022808	2008 INCARCERATIONS: INCARCERATION STATUS IN MONTH 08
E8022809	2008 INCARCERATIONS: INCARCERATION STATUS IN MONTH 09
E8022810	2008 INCARCERATIONS: INCARCERATION STATUS IN MONTH 10
E8022811	2008 INCARCERATIONS: INCARCERATION STATUS IN MONTH 11
E8022812	2008 INCARCERATIONS: INCARCERATION STATUS IN MONTH 12
E8022901	2009 INCARCERATIONS: INCARCERATION STATUS IN MONTH 01
E8022902	2009 INCARCERATIONS: INCARCERATION STATUS IN MONTH 02
E8022903	2009 INCARCERATIONS: INCARCERATION STATUS IN MONTH 03
E8022904	2009 INCARCERATIONS: INCARCERATION STATUS IN MONTH 04
E8022905	2009 INCARCERATIONS: INCARCERATION STATUS IN MONTH 05
E8022906	2009 INCARCERATIONS: INCARCERATION STATUS IN MONTH 06
E8022907	2009 INCARCERATIONS: INCARCERATION STATUS IN MONTH 07
E8022908	2009 INCARCERATIONS: INCARCERATION STATUS IN MONTH 08
E8022909	2009 INCARCERATIONS: INCARCERATION STATUS IN MONTH 09
E8022910	2009 INCARCERATIONS: INCARCERATION STATUS IN MONTH 10
E8022911	2009 INCARCERATIONS: INCARCERATION STATUS IN MONTH 11
E8022912	2009 INCARCERATIONS: INCARCERATION STATUS IN MONTH 12
E8023001	2010 INCARCERATIONS: INCARCERATION STATUS IN MONTH 01
E8023002	2010 INCARCERATIONS: INCARCERATION STATUS IN MONTH 02
E8023003	2010 INCARCERATIONS: INCARCERATION STATUS IN MONTH 03
E8023004	2010 INCARCERATIONS: INCARCERATION STATUS IN MONTH 04
E8023005	2010 INCARCERATIONS: INCARCERATION STATUS IN MONTH 05
E8023006	2010 INCARCERATIONS: INCARCERATION STATUS IN MONTH 06
E8023007	2010 INCARCERATIONS: INCARCERATION STATUS IN MONTH 07
E8023008	2010 INCARCERATIONS: INCARCERATION STATUS IN MONTH 08
E8023009	2010 INCARCERATIONS: INCARCERATION STATUS IN MONTH 09
E8023010	2010 INCARCERATIONS: INCARCERATION STATUS IN MONTH 10
E8023011	2010 INCARCERATIONS: INCARCERATION STATUS IN MONTH 11
E8023012	2010 INCARCERATIONS: INCARCERATION STATUS IN MONTH 12
E8023101	2011 INCARCERATIONS: INCARCERATION STATUS IN MONTH 01
E8023102	2011 INCARCERATIONS: INCARCERATION STATUS IN MONTH 02
E8023103	2011 INCARCERATIONS: INCARCERATION STATUS IN MONTH 03
E8023104	2011 INCARCERATIONS: INCARCERATION STATUS IN MONTH 04
E8023105	2011 INCARCERATIONS: INCARCERATION STATUS IN MONTH 05
E8023106	2011 INCARCERATIONS: INCARCERATION STATUS IN MONTH 06
E8023107	2011 INCARCERATIONS: INCARCERATION STATUS IN MONTH 07
E8023108	2011 INCARCERATIONS: INCARCERATION STATUS IN MONTH 08
E8023109	2011 INCARCERATIONS: INCARCERATION STATUS IN MONTH 09
E8023110	2011 INCARCERATIONS: INCARCERATION STATUS IN MONTH 10
E8023111	2011 INCARCERATIONS: INCARCERATION STATUS IN MONTH 11
E8023112	2011 INCARCERATIONS: INCARCERATION STATUS IN MONTH 12
E8023201	2012 INCARCERATIONS: INCARCERATION STATUS IN MONTH 01
E8023202	2012 INCARCERATIONS: INCARCERATION STATUS IN MONTH 02
E8023203	2012 INCARCERATIONS: INCARCERATION STATUS IN MONTH 03
E8023204	2012 INCARCERATIONS: INCARCERATION STATUS IN MONTH 04
E8023205	2012 INCARCERATIONS: INCARCERATION STATUS IN MONTH 05
E8023206	2012 INCARCERATIONS: INCARCERATION STATUS IN MONTH 06
E8023207	2012 INCARCERATIONS: INCARCERATION STATUS IN MONTH 07
E8023208	2012 INCARCERATIONS: INCARCERATION STATUS IN MONTH 08
E8023209	2012 INCARCERATIONS: INCARCERATION STATUS IN MONTH 09
E8023210	2012 INCARCERATIONS: INCARCERATION STATUS IN MONTH 10
E8023211	2012 INCARCERATIONS: INCARCERATION STATUS IN MONTH 11
E8023212	2012 INCARCERATIONS: INCARCERATION STATUS IN MONTH 12
E8023301	2013 INCARCERATIONS: INCARCERATION STATUS IN MONTH 01
E8023302	2013 INCARCERATIONS: INCARCERATION STATUS IN MONTH 02
E8023303	2013 INCARCERATIONS: INCARCERATION STATUS IN MONTH 03
E8023304	2013 INCARCERATIONS: INCARCERATION STATUS IN MONTH 04
E8023305	2013 INCARCERATIONS: INCARCERATION STATUS IN MONTH 05
E8023306	2013 INCARCERATIONS: INCARCERATION STATUS IN MONTH 06
E8023307	2013 INCARCERATIONS: INCARCERATION STATUS IN MONTH 07
E8023308	2013 INCARCERATIONS: INCARCERATION STATUS IN MONTH 08
E8023309	2013 INCARCERATIONS: INCARCERATION STATUS IN MONTH 09
E8023310	2013 INCARCERATIONS: INCARCERATION STATUS IN MONTH 10
E8023311	2013 INCARCERATIONS: INCARCERATION STATUS IN MONTH 11
E8023312	2013 INCARCERATIONS: INCARCERATION STATUS IN MONTH 12
E8023401	2014 INCARCERATIONS: INCARCERATION STATUS IN MONTH 01
E8023402	2014 INCARCERATIONS: INCARCERATION STATUS IN MONTH 02
E8023403	2014 INCARCERATIONS: INCARCERATION STATUS IN MONTH 03
E8023404	2014 INCARCERATIONS: INCARCERATION STATUS IN MONTH 04
E8023405	2014 INCARCERATIONS: INCARCERATION STATUS IN MONTH 05
E8023406	2014 INCARCERATIONS: INCARCERATION STATUS IN MONTH 06
E8023407	2014 INCARCERATIONS: INCARCERATION STATUS IN MONTH 07
E8033000	EARLIEST ARREST DATE
E8033100	TOTAL NUMBER OF ARRESTS
E8033200	MISSING ROUNDS OF ARREST DATA
E8033300	ARREST WITH DATES
E8033400	ARREST WITHOUT DATES
E8033500	ARREST WITH MISSING MONTH AND YEAR
E8033600	ARREST WITH MISSING YEAR
E8033700	ARREST WITH MISSING MONTH
E8033800	ARREST  UNASKED DATE
E8033900	ARREST LATEST INTERVIEW DATE
E8043000	EARLIEST INCARCERATION DATE
E8043100	TOTAL NUMBER OF INCARCERATIONS
E8043200	AGE AT FIRST INCARCERATION
E8043300	LENGTH OF FIRST INCARCERATION
E8043400	LENGTH OF LONGEST INCARCERATION
E8043500	TOTAL MONTHS INCARCERATED
E8043600	CURRENT INCARCERATION
R0000100	PUBID, YOUTH CASE IDENTIFICATION CODE
R0070400	PERCENT OF PEERS WHO SMOKE
R0070500	PERCENT OF PEERS WHO GET DRUNK 1+ TIMES A MONTH
R0070700	PERCENT OF PEERS BELONG TO A GANG
R0071000	PERCENT PEERS USE ILLEGAL DRUGS
R0321300	SMOKING 1 PACK + PER DAY INCREASE CHANCE HEART DISEASE?
R0321400	SMOKING 1 PACK + PER DAY INCREASE CHANCE GET AIDS?
R0321500	5+ DRINKS INCREASE RS RISK DAMAGE LIVER?
R0321600	5+ DRINKS INCREASE RS RISK HEART DISEASE?
R0321700	5+ DRINKS INCREASE RS RISK ARTHRITIS?
R0321800	5+ DRINKS INCREASE RS RISK ADDICTION TO ALCOHOL?
R0321900	5+ DRINKS INCREASE RS RISK OF HARMING UNBORN CHILD?
R0324000	# DAYS PER WEEK TYPICALLY HEAR GUNSHOTS
R0357900	R EVER SMOKED?
R0358000	HOW OLD R FIRST TIME SMOKED?
R0358100	# DAYS SMOKED IN LAST 30 DAYS
R0358200	# CIGARETTES SMOKED PER DAY LAST 30 DAYS
R0358300	R EVER DRINK ALCOHOL?
R0358400	HOW OLD R FIRST TIME DRINK ALCOHOL?
R0358500	# DAYS R DRINK ALCOHOL LAST 30 DAYS
R0358600	# DRINKS PER DAY LAST 30 DAYS
R0358700	# DAYS R HAD 5+ DRINKS PER DAY LAST 30 DAYS
R0358800	# DAYS R DRANK BEFORE OR DURING SCHOOL OR WORK
R0358900	R EVER USE MARIJUANA?
R0359000	HOW OLD FIRST TIME USE MARIJUANA?
R0359100	# DAYS USE MARIJUANA IN LAST 30 DAYS?
R0359200	# TIMES R USE MARIJUANA BEFORE OR DURING SCHOOL OR WORK
R0359500	R EVER RUN AWAY FROM HOME?
R0359600	# TIMES R RAN AWAY FROM HOME?
R0359700	HOW OLD R FIRST TIME RAN AWAY FROM HOME
R0359800	R EVER CARRIED A HAND GUN?
R0359900	HOW OLD FIRST TIME CARRIED GUN
R0360000	R CARRIED GUN IN LAST 12 MONTHS?
R0360100	# TIMES CARRIED GUN IN LAST 30 DAYS
R0360200	R CARRIED GUN TO SCHOOL IN LAST 30 DAYS?
R0360300	ANY GANG IN RS NEIGHBORHOOD OR SCHOOL
R0360400	ANY RS BROTHERS, SISTERS, FRIENDS IN A GANG?
R0360500	R EVER BELONGED TO GANG?
R0360600	HOW OLD R WHEN FIRST JOINED A GANG?
R0360700	R BELONG TO GANG IN LAST 12 MONTHS?
R0360800	HOW OLD WHEN LAST BELONGED TO A GANG?
R0360900	R EVER PURPOSELY DESTROY PROPERTY
R0361000	EVER STEAL ANYTHING < $50?
R0361100	EVER STEAL ANYTHING >$50 INCL CARS?
R0361200	R COMMIT OTHER PROPERTY CRIMES?
R0361300	R EVER ATTACK ANYONE TO HURT OR FIGHT?
R0361400	R EVER (HELP) SELL ILLEGAL DRUGS?
R0361600	HOW OLD R FIRST DESTROY PROPERTY?
R0361700	# TIMES DESTROY PROPERTY IN LAST 12 MONTHS?
R0361800	R DESTROY PROPERTY 10+ TIMES IN LAST 12 MONTHS?
R0361900	HOW OLD LAST TIME R DESTROY PROPERTY?
R0362100	R STEAL < $50 FROM A STORE?
R0362200	HOW OLD R LAST TIME STOLE < $50 FROM STORE?
R0362300	R STEAL PURSE OR WALLET? ( < $50 )
R0362400	R ENTER LOCKED BUILDING TO STEAL? ( < $50 )
R0362500	R USE WEAPON TO STEAL? ( < $50 )
R0362700	R STEAL >$50 FROM STORE?
R0362800	R STEAL PURSE OR WALLET? (>$50)
R0362900	R ENTER LOCKED BUILDING TO STEAL? (>$50)
R0363000	R STEAL VEHICLE FOR SELF OR SALE?
R0363100	R USE WEAPON TO STEAL? (>$50)
R0363200	HOW OLD FIRST TIME STOLE (>$50)
R0363300	# TIMES R STOLE >$50 IN LAST 12 MONTHS
R0363400	R STEAL >$50 10+ TIMES IN LAST 12 MONTHS?
R0363500	HOW OLD LAST TIME STOLE >$50 IN LAST 12 MONTHS?
R0363600	AMOUNT RECEIVED IF R SOLD ITEMS >$50?
R0363700	EST AMOUNT RECEIVED IF R SOLD ITEMS >$50
R0363900	HOW OLD FIRST TIME OTHER PROPERTY CRIMES?
R0364000	# TIMES OTHER PROPERTY CRIMES IN LAST YEAR?
R0364100	OTHER PROPERTY CRIMES 10+ TIMES IN LAST YEAR?
R0364200	HOW OLD R LAST TIME OTHER PROPERTY CRIMES?
R0364300	TOTAL INCOME FROM OTHER PROPERTY CRIMES IN LAST YEAR?
R0364400	EST INCOME FROM OTHER PROPERTY CRIMES IN LAST YEAR?
R0364600	HOW OLD FIRST ATTACK WITH INTENT TO HURT OR ASSAULT?
R0364700	# TIMES ATTACK OR ASSAULT IN LAST YEAR?
R0364800	ATTACK OR ASSAULT 10+ TIMES IN LAST YEAR?
R0364900	HOW OLD R LAST TIME ATTACK?
R0365100	R SELL MARIJUANA?
R0365200	R (HELP) SELL HARD ILLEGAL DRUGS?
R0365300	HOW OLD R FIRST SELL ILLEGAL DRUGS?
R0365400	# TIMES SELL ILLEGAL DRUGS IN LAST YEAR?
R0365500	R SELL ILLEGAL DRUGS 10+ TIMES IN LAST YEAR?
R0365600	HOW OLD LAST TIME SELL ILLEGAL DRUGS?
R0365700	TOTAL INCOME SELLING ILLEGAL DRUGS IN LAST YEAR?
R0365800	EST INCOME SELLING ILLEGAL DRUGS IN LAST YEAR?
R0365900	R EVER ARRESTED FOR ILLEGAL OR DELINQUENT OFFENSE?
R0366000	TOTAL # TIMES R ARRESTED
R0366100	HOW OLD R FIRST TIME ARRESTED?
R0376400	WHAT MONTH MOST RECENT ARREST? ARREST 01
R0376500	WHAT YEAR MOST RECENT ARREST? ARREST 01
R0376600	WHAT YEAR FIRST ARREST? ARREST 02
R0376700	WHAT YEAR FIRST ARREST? ARREST 03
R0376800	WHAT YEAR FIRST ARREST? ARREST 04
R0376900	WHAT YEAR FIRST ARREST? ARREST 05
R0377000	WHAT YEAR FIRST ARREST? ARREST 06
R0377100	WHAT YEAR FIRST ARREST? ARREST 07
R0377200	WHAT YEAR FIRST ARREST? ARREST 08
R0377300	WHAT YEAR FIRST ARREST? ARREST 09
R0377400	WHAT YEAR FIRST ARREST? ARREST 10
R0377500	WHAT YEAR FIRST ARREST? ARREST 11
R0377600	WHAT YEAR FIRST ARREST? ARREST 12
R0377700	WHAT YEAR FIRST ARREST? ARREST 13
R0377800	WHAT YEAR FIRST ARREST? ARREST 14
R0377900	WHAT YEAR FIRST ARREST? ARREST 15
R0378000	WHAT YEAR FIRST ARREST? ARREST 18
R0378100	WHAT YEAR FIRST ARREST? ARREST 21
R0378200	WHAT YEAR FIRST ARREST? ARREST 25
R0378300	WHAT YEAR FIRST ARREST? ARREST 30
R0378400	WHAT YEAR FIRST ARREST? ARREST 33
R0378500	WHAT YEAR FIRST ARREST? ARREST 50
R0378600	POLICE CHARGE R WITH OFFENSE? ARREST 01
R0378700	POLICE CHARGE R WITH OFFENSE? ARREST 02
R0378800	POLICE CHARGE R WITH OFFENSE? ARREST 03
R0378900	POLICE CHARGE R WITH OFFENSE? ARREST 04
R0379000	POLICE CHARGE R WITH OFFENSE? ARREST 05
R0379100	POLICE CHARGE R WITH OFFENSE? ARREST 06
R0379200	POLICE CHARGE R WITH OFFENSE? ARREST 07
R0379300	POLICE CHARGE R WITH OFFENSE? ARREST 08
R0379400	POLICE CHARGE R WITH OFFENSE? ARREST 09
R0379500	POLICE CHARGE R WITH OFFENSE? ARREST 10
R0379600	POLICE CHARGE R WITH OFFENSE? ARREST 11
R0379700	POLICE CHARGE R WITH OFFENSE? ARREST 12
R0379800	POLICE CHARGE R WITH OFFENSE? ARREST 13
R0379900	POLICE CHARGE R WITH OFFENSE? ARREST 14
R0380000	POLICE CHARGE R WITH OFFENSE? ARREST 15
R0380100	POLICE CHARGE R WITH OFFENSE? ARREST 18
R0380200	POLICE CHARGE R WITH OFFENSE? ARREST 21
R0380300	POLICE CHARGE R WITH OFFENSE? ARREST 25
R0380400	POLICE CHARGE R WITH OFFENSE? ARREST 30
R0380500	POLICE CHARGE R WITH OFFENSE? ARREST 33
R0380600	POLICE CHARGE R WITH OFFENSE? ARREST 50
R0380700	POLICE CHARGE ASSAULT? ARREST 01
R0380800	POLICE CHARGE ASSAULT? ARREST 02
R0380900	POLICE CHARGE ASSAULT? ARREST 03
R0381000	POLICE CHARGE ASSAULT? ARREST 04
R0381100	POLICE CHARGE ASSAULT? ARREST 05
R0381200	POLICE CHARGE ASSAULT? ARREST 06
R0381300	POLICE CHARGE ASSAULT? ARREST 07
R0381400	POLICE CHARGE ASSAULT? ARREST 08
R0381500	POLICE CHARGE ASSAULT? ARREST 09
R0381600	POLICE CHARGE ASSAULT? ARREST 10
R0381700	POLICE CHARGE ASSAULT? ARREST 11
R0381800	POLICE CHARGE ASSAULT? ARREST 12
R0381900	POLICE CHARGE ASSAULT? ARREST 14
R0382000	POLICE CHARGE ASSAULT? ARREST 15
R0382100	POLICE CHARGE ASSAULT? ARREST 25
R0382200	POLICE CHARGE ASSAULT? ARREST 30
R0382300	POLICE CHARGE ASSAULT? ARREST 50
R0382400	POLICE CHARGE ROBBERY? ARREST 01
R0382500	POLICE CHARGE ROBBERY? ARREST 02
R0382600	POLICE CHARGE ROBBERY? ARREST 03
R0382700	POLICE CHARGE ROBBERY? ARREST 04
R0382800	POLICE CHARGE ROBBERY? ARREST 05
R0382900	POLICE CHARGE ROBBERY? ARREST 06
R0383000	POLICE CHARGE ROBBERY? ARREST 07
R0383100	POLICE CHARGE ROBBERY? ARREST 08
R0383200	POLICE CHARGE ROBBERY? ARREST 09
R0383300	POLICE CHARGE ROBBERY? ARREST 10
R0383400	POLICE CHARGE ROBBERY? ARREST 11
R0383500	POLICE CHARGE ROBBERY? ARREST 12
R0383600	POLICE CHARGE ROBBERY? ARREST 14
R0383700	POLICE CHARGE ROBBERY? ARREST 15
R0383800	POLICE CHARGE ROBBERY? ARREST 25
R0383900	POLICE CHARGE ROBBERY? ARREST 30
R0384000	POLICE CHARGE ROBBERY? ARREST 50
R0384100	POLICE CHARGE BURGLARY? ARREST 01
R0384200	POLICE CHARGE BURGLARY? ARREST 02
R0384300	POLICE CHARGE BURGLARY? ARREST 03
R0384400	POLICE CHARGE BURGLARY? ARREST 04
R0384500	POLICE CHARGE BURGLARY? ARREST 05
R0384600	POLICE CHARGE BURGLARY? ARREST 06
R0384700	POLICE CHARGE BURGLARY? ARREST 07
R0384800	POLICE CHARGE BURGLARY? ARREST 08
R0384900	POLICE CHARGE BURGLARY? ARREST 09
R0385000	POLICE CHARGE BURGLARY? ARREST 10
R0385100	POLICE CHARGE BURGLARY? ARREST 11
R0385200	POLICE CHARGE BURGLARY? ARREST 12
R0385300	POLICE CHARGE BURGLARY? ARREST 14
R0385400	POLICE CHARGE BURGLARY? ARREST 15
R0385500	POLICE CHARGE BURGLARY? ARREST 25
R0385600	POLICE CHARGE BURGLARY? ARREST 30
R0385700	POLICE CHARGE BURGLARY? ARREST 50
R0385800	POLICE CHARGE THEFT? ARREST 01
R0385900	POLICE CHARGE THEFT? ARREST 02
R0386000	POLICE CHARGE THEFT? ARREST 03
R0386100	POLICE CHARGE THEFT? ARREST 04
R0386200	POLICE CHARGE THEFT? ARREST 05
R0386300	POLICE CHARGE THEFT? ARREST 06
R0386400	POLICE CHARGE THEFT? ARREST 07
R0386500	POLICE CHARGE THEFT? ARREST 08
R0386600	POLICE CHARGE THEFT? ARREST 09
R0386700	POLICE CHARGE THEFT? ARREST 10
R0386800	POLICE CHARGE THEFT? ARREST 11
R0386900	POLICE CHARGE THEFT? ARREST 12
R0387000	POLICE CHARGE THEFT? ARREST 14
R0387100	POLICE CHARGE THEFT? ARREST 15
R0387200	POLICE CHARGE THEFT? ARREST 25
R0387300	POLICE CHARGE THEFT? ARREST 30
R0387400	POLICE CHARGE THEFT? ARREST 50
R0387500	POLICE CHARGE DESTRUCTION OF PROPERTY? ARREST 01
R0387600	POLICE CHARGE DESTRUCTION OF PROPERTY? ARREST 02
R0387700	POLICE CHARGE DESTRUCTION OF PROPERTY? ARREST 03
R0387800	POLICE CHARGE DESTRUCTION OF PROPERTY? ARREST 04
R0387900	POLICE CHARGE DESTRUCTION OF PROPERTY? ARREST 05
R0388000	POLICE CHARGE DESTRUCTION OF PROPERTY? ARREST 06
R0388100	POLICE CHARGE DESTRUCTION OF PROPERTY? ARREST 07
R0388200	POLICE CHARGE DESTRUCTION OF PROPERTY? ARREST 08
R0388300	POLICE CHARGE DESTRUCTION OF PROPERTY? ARREST 09
R0388400	POLICE CHARGE DESTRUCTION OF PROPERTY? ARREST 10
R0388500	POLICE CHARGE DESTRUCTION OF PROPERTY? ARREST 11
R0388600	POLICE CHARGE DESTRUCTION OF PROPERTY? ARREST 12
R0388700	POLICE CHARGE DESTRUCTION OF PROPERTY? ARREST 14
R0388800	POLICE CHARGE DESTRUCTION OF PROPERTY? ARREST 15
R0388900	POLICE CHARGE DESTRUCTION OF PROPERTY? ARREST 25
R0389000	POLICE CHARGE DESTRUCTION OF PROPERTY? ARREST 30
R0389100	POLICE CHARGE DESTRUCTION OF PROPERTY? ARREST 50
R0389200	POLICE CHARGE OTHER PROPERTY CRIME? ARREST 01
R0389300	POLICE CHARGE OTHER PROPERTY CRIME? ARREST 02
R0389400	POLICE CHARGE OTHER PROPERTY CRIME? ARREST 03
R0389500	POLICE CHARGE OTHER PROPERTY CRIME? ARREST 04
R0389600	POLICE CHARGE OTHER PROPERTY CRIME? ARREST 05
R0389700	POLICE CHARGE OTHER PROPERTY CRIME? ARREST 06
R0389800	POLICE CHARGE OTHER PROPERTY CRIME? ARREST 07
R0389900	POLICE CHARGE OTHER PROPERTY CRIME? ARREST 08
R0390000	POLICE CHARGE OTHER PROPERTY CRIME? ARREST 09
R0390100	POLICE CHARGE OTHER PROPERTY CRIME? ARREST 10
R0390200	POLICE CHARGE OTHER PROPERTY CRIME? ARREST 11
R0390300	POLICE CHARGE OTHER PROPERTY CRIME? ARREST 12
R0390400	POLICE CHARGE OTHER PROPERTY CRIME? ARREST 14
R0390500	POLICE CHARGE OTHER PROPERTY CRIME? ARREST 15
R0390600	POLICE CHARGE OTHER PROPERTY CRIME? ARREST 25
R0390700	POLICE CHARGE OTHER PROPERTY CRIME? ARREST 30
R0390800	POLICE CHARGE OTHER PROPERTY CRIME? ARREST 50
R0390900	POLICE CHARGE POSSESSION OF ILLEGAL DRUGS? ARREST 01
R0391000	POLICE CHARGE POSSESSION OF ILLEGAL DRUGS? ARREST 02
R0391100	POLICE CHARGE POSSESSION OF ILLEGAL DRUGS? ARREST 03
R0391200	POLICE CHARGE POSSESSION OF ILLEGAL DRUGS? ARREST 04
R0391300	POLICE CHARGE POSSESSION OF ILLEGAL DRUGS? ARREST 05
R0391400	POLICE CHARGE POSSESSION OF ILLEGAL DRUGS? ARREST 06
R0391500	POLICE CHARGE POSSESSION OF ILLEGAL DRUGS? ARREST 07
R0391600	POLICE CHARGE POSSESSION OF ILLEGAL DRUGS? ARREST 08
R0391700	POLICE CHARGE POSSESSION OF ILLEGAL DRUGS? ARREST 09
R0391800	POLICE CHARGE POSSESSION OF ILLEGAL DRUGS? ARREST 10
R0391900	POLICE CHARGE POSSESSION OF ILLEGAL DRUGS? ARREST 11
R0392000	POLICE CHARGE POSSESSION OF ILLEGAL DRUGS? ARREST 12
R0392100	POLICE CHARGE POSSESSION OF ILLEGAL DRUGS? ARREST 14
R0392200	POLICE CHARGE POSSESSION OF ILLEGAL DRUGS? ARREST 15
R0392300	POLICE CHARGE POSSESSION OF ILLEGAL DRUGS? ARREST 25
R0392400	POLICE CHARGE POSSESSION OF ILLEGAL DRUGS? ARREST 30
R0392500	POLICE CHARGE POSSESSION OF ILLEGAL DRUGS? ARREST 50
R0392600	POLICE CHARGE SELLING ILLEGAL DRUGS? ARREST 01
R0392700	POLICE CHARGE SELLING ILLEGAL DRUGS? ARREST 02
R0392800	POLICE CHARGE SELLING ILLEGAL DRUGS? ARREST 03
R0392900	POLICE CHARGE SELLING ILLEGAL DRUGS? ARREST 04
R0393000	POLICE CHARGE SELLING ILLEGAL DRUGS? ARREST 05
R0393100	POLICE CHARGE SELLING ILLEGAL DRUGS? ARREST 06
R0393200	POLICE CHARGE SELLING ILLEGAL DRUGS? ARREST 07
R0393300	POLICE CHARGE SELLING ILLEGAL DRUGS? ARREST 08
R0393400	POLICE CHARGE SELLING ILLEGAL DRUGS? ARREST 09
R0393500	POLICE CHARGE SELLING ILLEGAL DRUGS? ARREST 10
R0393600	POLICE CHARGE SELLING ILLEGAL DRUGS? ARREST 11
R0393700	POLICE CHARGE SELLING ILLEGAL DRUGS? ARREST 12
R0393800	POLICE CHARGE SELLING ILLEGAL DRUGS? ARREST 14
R0393900	POLICE CHARGE SELLING ILLEGAL DRUGS? ARREST 15
